correctionsNb,cancelled,onBehalf,jointProcurement,fraAgreement,accelerated,outOfDirectives,subContracted,gpa,multipleCae,typeOfContract,topType,renewal,contractDuration,publicityDuration,tenderNumber,AgentNumber,Score
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,43.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,43.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,Y,,41.0,,29,1
0.0,0.0,,,N,,0.0,,,,W,OPE,N,4.05,30.0,,29,1
0.0,0.0,N,,Y,,0.0,N,Y,,W,OPE,,,,,29,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,4.0,29,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,42.0,5.0,29,1
0.0,0.0,N,,N,,0.0,Y,,,W,OPE,Y,,46.0,3.0,29,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,29,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,45.0,1.0,29,1
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,,45.0,1.0,29,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,34.01,47.0,,29,1
0.0,0.0,,,N,,0.0,,,,W,OPE,N,18.0,26.0,,29,1
0.0,0.0,N,,N,,1.0,,Y,,W,AWP,,,,,29,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,44.0,,30,0
0.0,0.0,,,Y,,0.0,,Y,,W,OPE,Y,,42.0,4.0,30,0
0.0,0.0,,,Y,,0.0,,Y,,W,OPE,Y,,42.0,5.0,30,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.01,43.0,6.0,30,0
0.0,0.0,N,,N,,0.0,N,,,W,OPE,Y,24.0,58.0,5.0,31,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,5.0,31,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,12.01,41.0,3.0,32,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,12.01,41.0,5.0,32,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,5.0,32,0
0.0,0.0,N,,N,,0.0,N,,,W,OPE,Y,24.0,58.0,5.0,32,0
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,3.0,33,0
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,8.0,33,0
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,4.0,33,0
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,1.0,33,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,N,,41.0,3.0,34,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,N,,54.0,,34,0
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,,48.0,41.0,4.0,35,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,,,36,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,51.0,3.0,37,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,51.0,3.0,37,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,37,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,5.0,41.0,4.0,37,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,21.0,56.0,1.0,38,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,21.0,56.0,3.0,38,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,Y,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,N,,0.0,,N,,W,OPE,,,,,39,0
0.0,0.0,,,Y,,0.0,N,Y,,W,OPE,,,45.0,4.0,39,0
0.0,0.0,,,Y,,0.0,N,Y,,W,OPE,,,45.0,3.0,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,,38.0,,39,0
1.0,0.0,,,N,,0.0,N,,,W,OPE,,,,4.0,39,0
0.0,0.0,N,,N,,0.0,Y,,,W,OPE,,,45.0,5.0,39,0
0.0,0.0,,,N,,0.0,,Y,,W,OPE,,,41.0,2.0,39,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,41.0,6.0,39,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,41.0,8.0,39,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,Y,14.0,53.0,6.0,39,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,,40,0
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,5.0,40,0
0.0,0.0,,,N,,0.0,Y,Y,,S,NIC,Y,7.34,27.0,2.0,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,5.0,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,5.0,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,22.0,55.0,,40,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,N,,51.0,1.0,41,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,N,,51.0,1.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,5.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,4.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,1.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,41,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,4.0,41,1
0.0,0.0,N,,Y,,0.0,,Y,,W,OPE,Y,12.0,42.0,5.0,42,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,4.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,4.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,5.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,5.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,5.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,43,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,5.0,43,0
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,3.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,3.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,3.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,3.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,9.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,1.0,44,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,1.0,44,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,44,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,45,1
0.0,0.0,Y,,N,,1.0,N,N,,W,AWP,,,,5.0,45,1
0.0,0.0,Y,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,7.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,NOC,,,,1.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,S,AWP,,,,1.0,45,1
0.0,0.0,N,,N,,0.0,N,N,,W,OPE,,,,3.0,45,1
0.0,0.0,N,,N,,0.0,N,N,,W,OPE,,,,6.0,45,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,1.0,45,1
0.0,0.0,N,,N,,0.0,N,N,,W,OPE,,,,3.0,45,1
0.0,0.0,N,,N,,0.0,N,N,,W,OPE,,,,5.0,45,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,,,,5.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,6.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,5.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,4.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,3.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,3.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,4.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,3.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,42.0,2.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,42.0,5.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,42.0,1.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,AWP,,,,4.0,45,1
0.0,0.0,N,,N,,0.0,,Y,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,45,1
0.0,0.0,N,,N,,1.0,N,,,W,AWP,,,,,45,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,4.0,45,1
0.0,0.0,N,,Y,,1.0,N,N,,W,AWP,,,,3.0,45,1
0.0,0.0,N,,N,,0.0,,N,,W,OPE,N,5.0,41.0,4.0,45,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,51.0,3.0,45,1
0.0,0.0,N,,N,,1.0,,,,W,AWP,,,,3.0,45,1
0.0,0.0,,,N,,0.0,,,,W,OPE,,,,6.0,45,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,,18.0,56.0,,45,1
0.0,0.0,,,N,,0.0,,Y,,W,OPE,,18.0,56.0,,45,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,8.0,45,1
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,,,,2.0,45,1
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,,,,5.0,45,1
0.0,0.0,N,,N,,1.0,Y,,,W,AWP,,,,,45,1
0.0,0.0,,,N,,0.0,,,,W,OPE,N,18.0,26.0,,45,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,,45,1
0.0,0.0,,,N,,0.0,,Y,,W,RES,,267.0,42.0,2.0,46,0
0.0,0.0,Y,,Y,,0.0,,Y,,W,OPE,N,36.0,42.0,,47,0
0.0,0.0,,,N,,0.0,,,,S,OPE,Y,120.13,44.0,2.0,48,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,42.0,27.0,8.0,49,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,3.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,3.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,2.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,5.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,7.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,5.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,3.0,50,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,,,,4.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,2.0,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,RES,Y,,35.0,4.0,50,0
0.0,0.0,N,,Y,,0.0,,,,W,OPE,N,30.0,48.0,,50,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,42.0,2.0,50,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,1.0,50,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,N,16.0,42.0,12.0,50,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,49.0,,51,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,49.0,,51,0
0.0,0.0,,,N,,0.0,,,,W,OPE,,,49.0,,51,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,4.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,5.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,4.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,2.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,7.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,3.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,2.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,5.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,5.0,52,0
0.0,0.0,N,,N,,0.0,N,Y,,U,OPE,,,,4.0,52,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,9.0,52,0
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,2.0,52,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,9.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,10.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,8.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,10.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,7.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,4.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,9.0,53,0
0.0,0.0,,,N,,0.0,,,,W,OPE,Y,14.0,52.0,9.0,53,0
0.0,0.0,N,,N,,0.0,N,Y,,W,OPE,,,,4.0,53,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,Y,,44.0,,54,0
0.0,0.0,N,,N,,0.0,,,,W,OPE,,,43.0,3.0,54,0
0.0,0.0,N,,N,,0.0,,,,S,OPE,Y,,41.0,3.0,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,41.0,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,18.0,55.0,,54,0
1.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,,54,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,3.0,54,0
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,2.0,54,0
0.0,0.0,N,,N,,0.0,N,Y,,S,OPE,N,,46.0,3.0,55,0
0.0,0.0,N,,N,,0.0,N,Y,,S,OPE,N,,46.0,3.0,55,0
0.0,0.0,N,,N,,0.0,,Y,,S,OPE,Y,9.01,57.0,5.0,56,0
0.0,0.0,N,,N,,0.0,,Y,,S,OPE,Y,9.01,57.0,6.0,56,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,48.0,4.0,57,0
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,,,45.0,2.0,57,0
0.0,0.0,,,N,,0.0,Y,Y,,W,OPE,,,50.0,4.0,57,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,3.0,57,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,11.0,57,0
0.0,0.0,,,N,,0.0,N,,,S,OPE,,36.0,56.0,3.0,58,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,48.0,2.0,59,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,48.0,2.0,59,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,,41.0,1.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,4.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,5.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,4.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,1.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,12.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,6.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,10.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,9.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,8.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,7.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,7.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,3.0,59,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,Y,,49.0,5.0,59,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,,,,5.0,59,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,59,1
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,3.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,4.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,7.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,3.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,1.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,3.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,Y,11.97,44.0,4.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,,45.0,4.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,2.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,3.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,11.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,9.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,10.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,5.0,60,0
0.0,0.0,N,,N,,0.0,,Y,,W,OPE,N,11.0,49.0,6.0,60,0
